timestamp,altitude_ft,speed_knots,temperature_c,fuel_level_percent,engine_rpm,oil_pressure_psi,cabin_pressure_psi,heading_deg,pitch_deg,roll_deg,vertical_speed_fpm
2026-03-30 15:31:23,38883.89,458.05,-52.94,0.00,8359.17,53.70,10.20,343.25,-2.28,2.85,-180.30
2026-03-30 15:31:24,38882.64,457.85,-53.09,0.00,8363.77,53.79,10.20,344.05,-2.31,2.79,-74.74
2026-03-30 15:31:25,38881.11,458.85,-53.11,0.00,8345.36,53.64,10.20,344.26,-2.31,2.84,-91.82
2026-03-30 15:31:26,38881.57,460.37,-53.06,0.00,8334.65,53.49,10.22,343.28,-2.39,3.03,27.51
2026-03-30 15:31:27,38882.30,460.41,-53.09,0.00,8324.05,53.69,10.23,343.62,-2.29,2.96,43.92
2026-03-30 15:31:28,38884.94,458.46,-53.01,0.00,8317.04,53.80,10.21,344.52,-2.24,2.98,158.36
2026-03-30 15:31:29,38888.52,459.05,-52.94,0.00,8308.16,53.94,10.21,344.41,-2.14,3.02,214.66
2026-03-30 15:31:30,38893.60,458.90,-52.87,0.00,8321.36,53.71,10.22,344.52,-2.18,2.96,305.02
2026-03-30 15:31:31,38897.82,460.38,-52.93,0.00,8307.72,53.50,10.20,345.06,-2.16,2.85,253.37
2026-03-30 15:31:32,38902.36,460.84,-52.89,0.00,8294.33,53.68,10.20,344.57,-2.23,2.93,272.43
2026-03-30 15:31:33,38907.38,458.88,-52.83,0.00,8301.69,53.61,10.20,343.38,-2.21,2.90,300.91
2026-03-30 15:31:34,38910.42,460.41,-52.85,0.00,8296.79,53.63,10.21,342.79,-2.09,2.83,182.46
2026-03-30 15:31:35,38913.73,462.28,-52.79,0.00,8315.07,53.43,10.21,341.54,-2.01,2.81,198.47
2026-03-30 15:31:36,38917.33,464.27,-52.85,0.00,8307.58,53.29,10.21,340.62,-2.05,2.73,216.41
2026-03-30 15:31:37,38922.79,466.04,-52.71,0.00,8324.60,53.31,10.22,340.44,-2.11,2.62,327.48
2026-03-30 15:31:38,38928.08,465.20,-52.76,0.00,8337.12,53.35,10.20,341.68,-2.02,2.42,317.23
2026-03-30 15:31:39,38934.86,465.09,-52.89,0.00,8334.91,53.15,10.20,340.31,-2.11,2.24,406.63
2026-03-30 15:31:40,38940.80,465.07,-53.03,0.00,8328.29,52.94,10.20,338.94,-2.08,2.32,356.53
2026-03-30 15:31:41,38946.37,464.85,-52.96,0.00,8343.21,52.86,10.21,338.55,-2.18,2.31,334.35
2026-03-30 15:31:42,38951.43,465.16,-53.04,0.00,8362.95,52.74,10.21,337.59,-2.07,2.21,303.71
2026-03-30 15:31:43,38958.42,464.67,-52.96,0.00,8351.47,52.50,10.23,337.43,-2.00,2.39,419.45
2026-03-30 15:31:44,38966.19,465.16,-53.06,0.00,8337.04,52.58,10.24,337.16,-1.99,2.41,466.11
2026-03-30 15:31:45,38974.92,463.61,-52.94,0.00,8328.84,52.33,10.23,338.01,-1.96,2.58,523.70
2026-03-30 15:31:46,38984.56,464.37,-53.00,0.00,8325.01,52.22,10.22,337.20,-1.90,2.55,578.37
2026-03-30 15:31:47,38993.25,464.85,-53.00,0.00,8340.36,52.43,10.22,336.93,-1.93,2.41,521.24
2026-03-30 15:31:48,39000.00,463.38,-52.94,0.00,8347.55,52.57,10.21,336.70,-1.84,2.47,509.77
2026-03-30 15:31:49,39000.00,464.56,-52.81,0.00,8356.38,52.33,10.23,336.98,-1.72,2.55,478.18
2026-03-30 15:31:50,39000.00,464.75,-52.81,0.00,8339.22,52.22,10.22,336.59,-1.76,2.37,506.81
2026-03-30 15:31:51,39000.00,463.81,-52.96,0.00,8336.29,52.10,10.21,337.16,-1.73,2.37,422.47
2026-03-30 15:31:52,39000.00,465.73,-52.93,0.00,8334.05,52.19,10.20,335.82,-1.74,2.25,314.43
2026-03-30 15:31:53,39000.00,464.20,-52.97,0.00,8339.57,52.09,10.20,334.36,-1.74,2.37,255.73
2026-03-30 15:31:54,39000.00,465.57,-53.04,0.00,8322.32,51.86,10.20,335.18,-1.82,2.22,290.09
2026-03-30 15:31:55,39000.00,464.60,-53.02,0.00,8321.21,51.76,10.22,335.81,-1.83,2.27,255.06
2026-03-30 15:31:56,39000.00,465.16,-53.05,0.00,8340.19,51.63,10.21,335.70,-1.78,2.26,173.77
2026-03-30 15:31:57,39000.00,466.25,-53.10,0.00,8337.26,51.61,10.20,335.81,-1.85,2.12,175.67
2026-03-30 15:31:58,39000.00,467.44,-53.09,0.00,8333.86,51.57,10.22,337.09,-1.87,2.06,240.71
2026-03-30 15:31:59,39000.00,468.26,-53.22,0.00,8347.00,51.42,10.20,336.69,-1.86,1.88,248.77
2026-03-30 15:32:00,39000.00,466.30,-53.25,0.00,8335.59,51.63,10.20,335.68,-1.87,2.05,222.73
2026-03-30 15:32:01,39000.00,465.36,-53.27,0.00,8330.11,51.52,10.22,335.78,-1.83,2.11,335.87
2026-03-30 15:32:02,39000.00,464.80,-53.21,0.00,8322.80,51.38,10.22,335.99,-1.85,1.94,328.76
2026-03-30 15:32:03,39000.00,463.69,-53.14,0.00,8337.13,51.26,10.21,336.08,-1.75,1.99,302.98
2026-03-30 15:32:04,39000.00,462.17,-53.14,0.00,8341.21,51.17,10.20,335.79,-1.80,1.98,291.48
2026-03-30 15:32:05,39000.00,461.04,-53.19,0.00,8358.55,50.99,10.20,334.96,-1.82,1.90,206.63
2026-03-30 15:32:06,39000.00,460.75,-53.23,0.00,8346.70,51.23,10.22,336.14,-1.75,1.75,96.25
2026-03-30 15:32:07,39000.00,461.74,-53.31,0.00,8351.96,51.13,10.20,335.81,-1.87,1.66,204.82
2026-03-30 15:32:08,39000.00,459.84,-53.24,0.00,8346.42,51.16,10.20,334.86,-1.85,1.76,180.40
2026-03-30 15:32:09,39000.00,460.54,-53.38,0.00,8362.59,51.35,10.21,335.52,-1.85,1.87,173.87
2026-03-30 15:32:10,39000.00,462.11,-53.31,0.00,8373.63,51.14,10.22,335.42,-1.90,2.02,54.92
2026-03-30 15:32:11,39000.00,463.70,-53.24,0.00,8391.49,51.27,10.23,334.39,-1.94,2.09,80.86
2026-03-30 15:32:12,39000.00,464.87,-53.16,0.00,8407.51,51.17,10.23,335.87,-1.86,2.09,32.95
2026-03-30 15:32:13,39000.00,463.13,-53.22,0.00,8421.27,51.26,10.21,337.15,-1.75,2.07,64.42
2026-03-30 15:32:14,39000.00,463.74,-53.23,0.00,8417.83,51.36,10.21,336.90,-1.68,2.09,160.94
2026-03-30 15:32:15,39000.00,463.67,-53.11,0.00,8435.56,51.49,10.21,335.50,-1.57,2.06,240.15
2026-03-30 15:32:16,39000.00,463.97,-53.22,0.00,8444.40,51.36,10.21,334.30,-1.48,2.09,185.88
2026-03-30 15:32:17,39000.00,465.53,-53.27,0.00,8445.99,51.24,10.20,334.50,-1.48,2.18,148.99
2026-03-30 15:32:18,39000.00,464.07,-53.28,0.00,8447.73,51.10,10.20,333.81,-1.52,2.10,158.69
2026-03-30 15:32:19,39000.00,463.98,-53.36,0.00,8444.67,51.00,10.20,333.80,-1.58,2.17,158.82
2026-03-30 15:32:20,39000.00,463.49,-53.45,0.00,8441.04,51.15,10.20,333.18,-1.65,2.02,43.89
2026-03-30 15:32:21,39000.00,463.25,-53.32,0.00,8451.20,51.16,10.20,331.77,-1.64,1.99,102.05
2026-03-30 15:32:22,39000.00,463.11,-53.35,0.00,8442.21,51.20,10.20,332.85,-1.63,1.88,91.46
2026-03-30 15:32:23,39000.00,462.12,-53.24,0.00,8452.16,51.28,10.21,333.88,-1.54,1.76,167.80
2026-03-30 15:32:24,39000.00,460.66,-53.13,0.00,8450.42,51.34,10.20,332.70,-1.66,1.57,249.35
2026-03-30 15:32:25,39000.00,460.98,-53.03,0.00,8464.64,51.34,10.20,333.97,-1.59,1.62,320.95
2026-03-30 15:32:26,39000.00,461.94,-53.05,0.00,8462.40,51.47,10.20,333.36,-1.70,1.82,228.01
2026-03-30 15:32:27,39000.00,461.22,-52.94,0.00,8450.22,51.22,10.20,333.48,-1.63,1.91,189.18
2026-03-30 15:32:28,39000.00,461.65,-53.08,0.00,8463.47,51.21,10.21,334.86,-1.53,1.77,260.65
2026-03-30 15:32:29,39000.00,459.74,-52.97,0.00,8456.21,51.43,10.21,334.83,-1.57,1.60,246.16
2026-03-30 15:32:30,39000.00,461.06,-53.06,0.00,8464.44,51.55,10.20,334.62,-1.63,1.62,325.79
2026-03-30 15:32:31,39000.00,460.52,-53.10,0.00,8459.27,51.46,10.20,334.78,-1.75,1.59,381.80
2026-03-30 15:32:32,39000.00,459.87,-52.95,0.00,8448.81,51.48,10.20,334.20,-1.71,1.53,278.27
2026-03-30 15:32:33,39000.00,460.71,-53.01,0.00,8433.28,51.26,10.21,333.46,-1.64,1.57,312.45
2026-03-30 15:32:34,39000.00,459.69,-52.86,0.00,8414.00,51.20,10.23,334.59,-1.62,1.45,431.59
2026-03-30 15:32:35,39000.00,459.13,-52.72,0.00,8396.90,51.10,10.22,333.33,-1.70,1.59,393.22
2026-03-30 15:32:36,39000.00,460.20,-52.83,0.00,8388.82,50.89,10.20,333.44,-1.61,1.48,308.47
2026-03-30 15:32:37,39000.00,458.84,-52.83,0.00,8387.43,50.91,10.20,334.26,-1.50,1.38,405.17
2026-03-30 15:32:38,39000.00,458.11,-52.88,0.00,8404.15,50.91,10.20,334.15,-1.52,1.50,372.06
2026-03-30 15:32:39,39000.00,460.08,-52.96,0.00,8405.14,50.68,10.20,333.09,-1.48,1.54,296.40
2026-03-30 15:32:40,39000.00,458.98,-52.97,0.00,8401.10,50.53,10.20,333.02,-1.52,1.47,283.02
2026-03-30 15:32:41,39000.00,457.62,-52.86,0.00,8403.77,50.40,10.20,334.20,-1.59,1.52,365.00
2026-03-30 15:32:42,39000.00,457.65,-52.89,0.00,8395.38,50.55,10.21,333.45,-1.64,1.42,413.61
2026-03-30 15:32:43,39000.00,457.86,-52.88,0.00,8380.83,50.77,10.23,334.52,-1.61,1.38,444.74
2026-03-30 15:32:44,39000.00,458.69,-52.75,0.00,8371.29,50.99,10.23,335.67,-1.52,1.27,478.21
2026-03-30 15:32:45,39000.00,458.29,-52.90,0.00,8370.10,50.77,10.23,336.08,-1.48,1.12,464.26
2026-03-30 15:32:46,39000.00,457.55,-53.04,0.00,8386.01,50.61,10.25,334.76,-1.43,1.27,558.12
2026-03-30 15:32:47,39000.00,458.82,-53.17,0.00,8400.04,50.82,10.24,333.93,-1.50,1.41,671.73
2026-03-30 15:32:48,39000.00,457.86,-53.20,0.00,8413.66,50.70,10.25,332.83,-1.61,1.28,629.22
2026-03-30 15:32:49,39000.00,457.52,-53.34,0.00,8420.21,50.64,10.24,332.20,-1.60,1.42,719.42
2026-03-30 15:32:50,39000.00,455.92,-53.34,0.00,8409.66,50.45,10.25,333.69,-1.66,1.28,614.53
2026-03-30 15:32:51,39000.00,454.47,-53.32,0.00,8423.18,50.53,10.25,334.27,-1.62,1.19,500.45
2026-03-30 15:32:52,39000.00,453.57,-53.30,0.00,8441.88,50.64,10.24,334.62,-1.51,1.18,383.98
2026-03-30 15:32:53,39000.00,455.20,-53.32,0.00,8437.01,50.58,10.24,335.97,-1.42,1.30,419.82
2026-03-30 15:32:54,39000.00,453.24,-53.19,0.00,8432.58,50.67,10.23,336.67,-1.53,1.31,491.07
2026-03-30 15:32:55,39000.00,452.51,-53.25,0.00,8432.37,50.49,10.21,338.06,-1.57,1.36,594.77
2026-03-30 15:32:56,39000.00,453.61,-53.30,0.00,8429.34,50.29,10.22,336.70,-1.67,1.29,677.68
2026-03-30 15:32:57,39000.00,451.81,-53.42,0.00,8426.99,50.22,10.22,337.75,-1.75,1.40,629.72
2026-03-30 15:32:58,39000.00,451.91,-53.33,0.00,8422.10,50.44,10.22,339.15,-1.79,1.22,744.66
2026-03-30 15:32:59,39000.00,452.67,-53.38,0.00,8432.83,50.47,10.20,339.28,-1.87,1.03,802.09
2026-03-30 15:33:00,39000.00,450.79,-53.50,0.00,8448.58,50.41,10.20,338.00,-1.81,1.03,756.83
2026-03-30 15:33:01,39000.00,452.37,-53.58,0.00,8445.04,50.45,10.20,339.06,-1.83,0.92,829.74
2026-03-30 15:33:02,39000.00,451.74,-53.58,0.00,8439.99,50.51,10.20,338.47,-1.71,1.01,823.65
2026-03-30 15:33:03,39000.00,453.69,-53.61,0.00,8440.60,50.58,10.20,337.85,-1.79,0.96,893.24
2026-03-30 15:33:04,39000.00,454.63,-53.47,0.00,8422.78,50.53,10.20,339.18,-1.72,0.91,829.75
2026-03-30 15:33:05,39000.00,453.63,-53.57,0.00,8439.59,50.68,10.20,339.19,-1.79,1.00,730.13
2026-03-30 15:33:06,39000.00,452.32,-53.55,0.00,8445.93,50.90,10.21,338.50,-1.78,1.09,655.82
2026-03-30 15:33:07,39000.00,450.50,-53.51,0.00,8458.55,51.08,10.20,337.92,-1.86,1.20,676.05
2026-03-30 15:33:08,39000.00,450.21,-53.59,0.00,8463.31,50.92,10.21,338.41,-1.84,1.36,781.60
2026-03-30 15:33:09,39000.00,448.48,-53.46,0.00,8478.80,51.06,10.20,339.24,-1.84,1.52,664.80
2026-03-30 15:33:10,39000.00,446.82,-53.38,0.00,8459.52,51.03,10.22,340.49,-1.78,1.35,621.62
2026-03-30 15:33:11,39000.00,448.47,-53.25,0.00,8453.24,50.84,10.22,341.90,-1.70,1.26,633.71
2026-03-30 15:33:12,39000.00,447.24,-53.15,0.00,8465.57,50.87,10.20,340.97,-1.59,1.44,560.36
2026-03-30 15:33:13,39000.00,448.09,-53.03,0.00,8459.41,50.89,10.20,340.78,-1.54,1.26,479.99
2026-03-30 15:33:14,39000.00,448.78,-52.95,0.00,8462.46,50.77,10.20,340.60,-1.44,1.09,370.84
2026-03-30 15:33:15,39000.00,447.08,-52.94,0.00,8460.46,50.65,10.20,340.89,-1.33,0.98,399.29
2026-03-30 15:33:16,39000.00,445.15,-53.09,0.00,8467.21,50.69,10.20,340.50,-1.28,1.07,500.94
2026-03-30 15:33:17,39000.00,446.50,-53.19,0.00,8480.67,50.51,10.21,340.84,-1.20,1.17,428.06
2026-03-30 15:33:18,39000.00,445.69,-53.29,0.00,8493.52,50.54,10.22,341.55,-1.24,1.21,501.22
2026-03-30 15:33:19,39000.00,447.38,-53.35,0.00,8497.21,50.34,10.21,340.08,-1.31,1.36,611.35
2026-03-30 15:33:20,39000.00,447.46,-53.43,0.00,8506.34,50.47,10.20,339.29,-1.38,1.51,543.09
2026-03-30 15:33:21,39000.00,449.16,-53.32,0.00,8521.55,50.39,10.20,339.09,-1.46,1.54,656.03
2026-03-30 15:33:22,39000.00,448.39,-53.18,0.00,8507.35,50.18,10.20,339.19,-1.45,1.47,687.69
2026-03-30 15:33:23,39000.00,447.95,-53.22,0.00,8520.16,50.38,10.21,339.80,-1.54,1.53,757.75
2026-03-30 15:33:24,39000.00,448.99,-53.32,0.00,8536.77,50.26,10.21,340.80,-1.56,1.56,688.60
2026-03-30 15:33:25,39000.00,450.73,-53.29,0.00,8527.60,50.11,10.21,341.24,-1.60,1.58,690.70
2026-03-30 15:33:26,39000.00,451.77,-53.32,0.00,8510.26,50.11,10.20,342.68,-1.63,1.59,608.78
2026-03-30 15:33:27,39000.00,452.67,-53.18,0.00,8511.47,50.15,10.21,341.20,-1.64,1.42,507.82
2026-03-30 15:33:28,39000.00,453.85,-53.19,0.00,8525.29,49.95,10.20,341.14,-1.72,1.40,507.66
2026-03-30 15:33:29,39000.00,454.94,-53.32,0.00,8534.16,50.18,10.20,341.06,-1.82,1.54,453.71
2026-03-30 15:33:30,39000.00,455.34,-53.25,0.00,8515.03,50.03,10.22,341.66,-1.74,1.44,485.63
2026-03-30 15:33:31,39000.00,456.76,-53.20,0.00,8514.87,49.79,10.22,341.46,-1.75,1.46,487.09
2026-03-30 15:33:32,39000.00,455.06,-53.14,0.00,8515.04,50.03,10.21,341.20,-1.70,1.43,559.28
2026-03-30 15:33:33,39000.00,454.52,-53.24,0.00,8495.96,49.84,10.21,342.37,-1.82,1.47,600.95
2026-03-30 15:33:34,39000.00,455.56,-53.36,0.00,8488.50,49.75,10.20,341.42,-1.71,1.28,613.72
2026-03-30 15:33:35,39000.00,457.24,-53.45,0.00,8499.48,49.64,10.20,340.38,-1.71,1.30,612.24
2026-03-30 15:33:36,39000.00,457.48,-53.57,0.00,8518.24,49.66,10.21,341.52,-1.60,1.18,632.27
2026-03-30 15:33:37,39000.00,458.95,-53.56,0.00,8507.13,49.59,10.20,342.72,-1.60,1.32,721.57
2026-03-30 15:33:38,39000.00,457.56,-53.52,0.00,8510.50,49.54,10.20,342.26,-1.69,1.43,649.07
2026-03-30 15:33:39,39000.00,455.98,-53.51,0.00,8527.14,49.54,10.22,341.37,-1.79,1.62,538.30
2026-03-30 15:33:40,39000.00,457.58,-53.42,0.00,8514.43,49.34,10.20,342.36,-1.69,1.58,542.13
2026-03-30 15:33:41,39000.00,455.75,-53.51,0.00,8495.82,49.18,10.20,343.79,-1.72,1.40,660.52
2026-03-30 15:33:42,39000.00,455.90,-53.37,0.00,8488.88,49.16,10.22,342.96,-1.79,1.27,550.51
2026-03-30 15:33:43,39000.00,454.50,-53.41,0.00,8474.17,49.08,10.21,342.83,-1.75,1.08,565.76
2026-03-30 15:33:44,39000.00,455.29,-53.36,0.00,8482.41,49.25,10.22,342.76,-1.79,1.13,581.80
2026-03-30 15:33:45,39000.00,457.23,-53.45,0.00,8501.55,49.41,10.21,344.07,-1.72,1.18,627.96
2026-03-30 15:33:46,39000.00,456.73,-53.42,0.00,8516.22,49.51,10.22,343.75,-1.72,1.06,663.34
2026-03-30 15:33:47,39000.00,457.44,-53.39,0.00,8496.73,49.73,10.20,343.99,-1.77,1.12,698.23
2026-03-30 15:33:48,39000.00,458.89,-53.50,0.00,8513.45,49.65,10.20,343.39,-1.82,1.01,757.18
2026-03-30 15:33:49,39000.00,459.13,-53.44,0.00,8515.06,49.80,10.20,342.68,-1.84,1.20,783.18
2026-03-30 15:33:50,39000.00,460.72,-53.57,0.00,8495.51,49.57,10.21,343.02,-1.81,1.25,724.61
2026-03-30 15:33:51,39000.00,461.62,-53.71,0.00,8490.54,49.35,10.22,343.21,-1.75,1.06,646.42
2026-03-30 15:33:52,39000.00,460.07,-53.66,0.00,8501.66,49.16,10.23,342.69,-1.68,1.20,562.24
2026-03-30 15:33:53,39000.00,460.37,-53.73,0.00,8490.16,49.34,10.22,342.14,-1.75,1.38,569.06
2026-03-30 15:33:54,39000.00,458.98,-53.59,0.00,8470.25,49.42,10.22,342.39,-1.65,1.27,482.67
2026-03-30 15:33:55,39000.00,460.09,-53.69,0.00,8455.70,49.56,10.24,342.83,-1.72,1.36,481.13
2026-03-30 15:33:56,39000.00,461.79,-53.58,0.00,8472.16,49.61,10.23,341.38,-1.73,1.50,362.43
2026-03-30 15:33:57,39000.00,462.35,-53.64,0.00,8473.35,49.70,10.22,342.78,-1.84,1.62,374.83
2026-03-30 15:33:58,39000.00,461.95,-53.73,0.00,8471.92,49.94,10.23,343.01,-1.80,1.69,281.15
2026-03-30 15:33:59,39000.00,463.93,-53.82,0.00,8476.56,50.14,10.23,342.32,-1.83,1.51,377.66
2026-03-30 15:34:00,39000.00,462.95,-53.83,0.00,8478.90,50.10,10.24,343.66,-1.72,1.44,495.17
2026-03-30 15:34:01,39000.00,462.17,-53.70,0.00,8468.62,50.28,10.26,343.52,-1.70,1.37,521.41
2026-03-30 15:34:02,39000.00,460.73,-53.64,0.00,8457.38,50.06,10.25,342.78,-1.75,1.50,574.00
2026-03-30 15:34:03,39000.00,462.08,-53.76,0.00,8462.28,50.09,10.25,344.04,-1.68,1.30,505.44
2026-03-30 15:34:04,39000.00,460.93,-53.77,0.00,8457.41,50.06,10.27,343.79,-1.70,1.40,604.91
2026-03-30 15:34:05,39000.00,460.15,-53.70,0.00,8459.55,49.98,10.26,342.61,-1.61,1.36,540.13
2026-03-30 15:34:06,39000.00,461.04,-53.76,0.00,8461.65,49.98,10.25,343.92,-1.69,1.48,491.72
2026-03-30 15:34:07,39000.00,460.44,-53.79,0.00,8476.19,50.10,10.26,342.76,-1.58,1.66,452.68
2026-03-30 15:34:08,39000.00,462.04,-53.76,0.00,8472.96,50.29,10.26,342.97,-1.67,1.52,515.84
2026-03-30 15:34:09,39000.00,460.23,-53.89,0.00,8455.00,50.07,10.24,342.75,-1.63,1.37,536.37
2026-03-30 15:34:10,39000.00,460.97,-53.79,0.00,8449.90,49.91,10.25,341.74,-1.57,1.29,646.87
2026-03-30 15:34:11,39000.00,460.10,-53.66,0.00,8437.61,49.94,10.27,342.41,-1.56,1.32,681.87
2026-03-30 15:34:12,39000.00,459.89,-53.66,0.00,8442.96,50.09,10.25,341.99,-1.52,1.15,673.77
2026-03-30 15:34:13,39000.00,458.35,-53.73,0.00,8447.07,50.11,10.25,341.83,-1.55,1.26,784.57
2026-03-30 15:34:14,39000.00,460.11,-53.80,0.00,8433.99,50.28,10.27,340.54,-1.51,1.23,666.08
2026-03-30 15:34:15,39000.00,459.66,-53.95,0.00,8442.89,50.11,10.25,339.65,-1.63,1.39,650.39
2026-03-30 15:34:16,39000.00,460.15,-53.96,0.00,8435.34,50.08,10.26,339.37,-1.61,1.53,652.61
2026-03-30 15:34:17,39000.00,462.11,-53.81,0.00,8426.62,50.17,10.28,338.18,-1.57,1.69,557.74
2026-03-30 15:34:18,39000.00,462.03,-53.92,0.00,8445.59,50.01,10.29,337.33,-1.61,1.80,561.63
2026-03-30 15:34:19,39000.00,462.55,-54.01,0.00,8430.37,50.20,10.29,337.00,-1.72,1.93,486.73
2026-03-30 15:34:20,39000.00,461.13,-53.96,0.00,8446.98,50.40,10.27,337.03,-1.68,1.83,398.62
2026-03-30 15:34:21,39000.00,461.48,-54.10,0.00,8430.32,50.53,10.27,335.84,-1.70,2.02,410.08
2026-03-30 15:34:22,39000.00,461.53,-54.13,0.00,8413.49,50.47,10.26,336.37,-1.79,1.84,383.60
2026-03-30 15:34:23,39000.00,461.98,-54.02,0.00,8394.89,50.45,10.25,335.05,-1.71,1.99,314.48
2026-03-30 15:34:24,39000.00,460.81,-54.14,0.00,8413.71,50.27,10.25,336.52,-1.76,1.86,415.46
2026-03-30 15:34:25,39000.00,461.20,-54.01,0.00,8393.91,50.09,10.27,337.31,-1.66,1.97,527.54
2026-03-30 15:34:26,39000.00,460.31,-54.10,0.00,8382.56,50.33,10.27,336.36,-1.62,2.07,643.08
2026-03-30 15:34:27,39000.00,460.15,-54.17,0.00,8386.98,50.25,10.28,337.25,-1.64,1.89,753.69
2026-03-30 15:34:28,39000.00,458.48,-54.08,0.00,8395.24,50.40,10.29,338.16,-1.76,2.07,818.58
2026-03-30 15:34:29,39000.00,456.61,-54.17,0.00,8414.10,50.36,10.30,337.94,-1.75,1.93,917.30
2026-03-30 15:34:30,39000.00,457.99,-54.20,0.00,8425.06,50.58,10.30,338.23,-1.75,2.03,846.63
2026-03-30 15:34:31,39000.00,459.16,-54.33,0.00,8444.66,50.52,10.32,338.22,-1.64,1.88,836.97
2026-03-30 15:34:32,39000.00,460.33,-54.48,0.00,8447.35,50.77,10.32,337.15,-1.63,2.01,823.89
2026-03-30 15:34:33,39000.00,460.37,-54.39,0.00,8451.83,50.82,10.30,338.04,-1.69,2.15,905.49
2026-03-30 15:34:34,39000.00,461.84,-54.29,0.00,8454.31,50.75,10.32,336.74,-1.63,2.27,1004.18
2026-03-30 15:34:35,39000.00,460.93,-54.31,0.00,8444.29,50.99,10.31,337.30,-1.62,2.07,950.64
2026-03-30 15:34:36,39000.00,460.34,-54.33,0.00,8457.19,50.88,10.32,337.31,-1.56,2.05,837.87
2026-03-30 15:34:37,39000.00,459.84,-54.32,0.00,8464.91,50.98,10.31,337.90,-1.49,1.93,742.43
2026-03-30 15:34:38,39000.00,460.41,-54.29,0.00,8475.33,50.98,10.30,337.96,-1.45,1.84,795.17
2026-03-30 15:34:39,39000.00,460.93,-54.20,0.00,8489.51,51.06,10.31,337.19,-1.49,1.68,830.01
2026-03-30 15:34:40,39000.00,459.54,-54.29,0.00,8505.26,50.98,10.32,336.52,-1.41,1.54,808.96
2026-03-30 15:34:41,39000.00,459.29,-54.14,0.00,8487.20,51.03,10.31,336.88,-1.42,1.63,864.90
2026-03-30 15:34:42,39000.00,459.23,-54.23,0.00,8498.87,51.08,10.32,335.45,-1.38,1.72,960.95
2026-03-30 15:34:43,39000.00,460.72,-54.22,0.00,8495.73,51.02,10.34,334.63,-1.50,1.85,1078.48
2026-03-30 15:34:44,39000.00,460.49,-54.10,0.00,8498.06,51.12,10.33,335.96,-1.59,1.65,1064.92
2026-03-30 15:34:45,39000.00,461.47,-54.04,0.00,8493.06,51.37,10.35,337.35,-1.65,1.46,1121.45
2026-03-30 15:34:46,39000.00,459.69,-53.96,0.00,8493.07,51.36,10.36,338.38,-1.58,1.35,1172.79
2026-03-30 15:34:47,39000.00,460.17,-53.90,0.00,8511.49,51.11,10.36,338.32,-1.65,1.17,1072.30
2026-03-30 15:34:48,39000.00,459.51,-53.83,0.00,8504.88,50.99,10.35,338.35,-1.70,1.35,1131.96
2026-03-30 15:34:49,39000.00,458.14,-53.77,0.00,8513.25,50.81,10.35,339.66,-1.71,1.53,1238.28
2026-03-30 15:34:50,39000.00,456.90,-53.65,0.00,8501.04,50.64,10.35,339.23,-1.61,1.34,1146.46
2026-03-30 15:34:51,39000.00,456.02,-53.58,0.00,8498.04,50.65,10.37,339.12,-1.68,1.48,1038.63
2026-03-30 15:34:52,39000.00,455.49,-53.69,0.00,8479.76,50.72,10.37,339.90,-1.61,1.34,962.65
2026-03-30 15:34:53,39000.00,457.46,-53.69,0.00,8480.80,50.59,10.35,339.70,-1.67,1.20,942.51
2026-03-30 15:34:54,39000.00,457.70,-53.54,0.00,8479.89,50.82,10.36,340.44,-1.58,1.19,1040.33
2026-03-30 15:34:55,39000.00,457.95,-53.43,0.00,8472.46,50.86,10.37,339.70,-1.47,1.33,1122.05
2026-03-30 15:34:56,39000.00,457.01,-53.51,0.00,8455.52,50.86,10.38,340.65,-1.41,1.13,1108.64
2026-03-30 15:34:57,39000.00,456.06,-53.46,0.00,8473.25,50.81,10.36,340.68,-1.51,1.14,1120.63
2026-03-30 15:34:58,39000.00,456.37,-53.36,0.00,8490.84,50.86,10.37,340.82,-1.57,1.24,1002.49
2026-03-30 15:34:59,39000.00,455.76,-53.28,0.00,8487.48,51.11,10.36,342.00,-1.46,1.06,992.46
2026-03-30 15:35:00,39000.00,455.21,-53.41,0.00,8503.37,51.00,10.34,341.12,-1.42,1.15,1038.92
2026-03-30 15:35:01,39000.00,454.79,-53.47,0.00,8522.52,51.24,10.33,341.83,-1.32,1.17,1109.42
2026-03-30 15:35:02,39000.00,455.21,-53.40,0.00,8524.89,51.28,10.33,342.38,-1.32,1.03,1050.19
2026-03-30 15:35:03,39000.00,454.14,-53.35,0.00,8537.54,51.16,10.33,343.80,-1.38,0.85,1039.91
2026-03-30 15:35:04,39000.00,455.67,-53.39,0.00,8556.61,50.97,10.32,343.65,-1.33,0.94,925.99
2026-03-30 15:35:05,39000.00,457.50,-53.52,0.00,8540.02,51.08,10.32,343.16,-1.24,0.88,963.25
2026-03-30 15:35:06,39000.00,457.76,-53.50,0.00,8557.37,51.10,10.32,343.96,-1.16,0.89,958.91
2026-03-30 15:35:07,39000.00,455.97,-53.38,0.00,8569.53,51.27,10.30,343.19,-1.09,0.72,861.15
2026-03-30 15:35:08,39000.00,457.48,-53.30,0.00,8578.73,51.18,10.29,342.86,-0.98,0.91,965.46
2026-03-30 15:35:09,39000.00,456.15,-53.32,0.00,8569.03,51.40,10.28,344.20,-0.93,0.83,1003.23
